"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"627","@TrinnDurotan @ninaturner Joe Biden has a history that the worthless media strangely refuse to challenge.",FALSE,0,"TrinnDurotan",2022-12-02 02:24:19,FALSE,"1598436438907195392","1598503296238587906","501512369","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sinicalone",0,FALSE,FALSE,NA,NA
"628","@JacobHenry76 Who threatens half of America's population with, ""What's you gonna do, attack us with nuclear bombs?… https://t.co/2Vvblmnt7a",FALSE,0,"JacobHenry76",2022-12-02 02:24:19,TRUE,"1598071351075827712","1598503295923929088","1435324162868928518","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joe_marraccini",0,FALSE,FALSE,NA,NA
"629","RT @Ukraine66251776: 1998 the real Joe Biden 
Bomb Belgrade !
Take out their Oil Supply !
Send American pilots in and BLOW UP ALL THE BRIDG…",FALSE,0,NA,2022-12-02 02:24:18,FALSE,NA,"1598503294305193984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SexPistol_Trump",519,TRUE,FALSE,NA,NA
"630","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:24:18,FALSE,NA,"1598503294120370176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dtimm6",508,TRUE,FALSE,NA,NA
"631","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:24:18,FALSE,NA,"1598503294091071488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TruthJD2022",1324,TRUE,FALSE,NA,NA
"632","RT @akafacehots: Is money laundering not a crime anymore? Joe Biden and the Democrats should be in jail",FALSE,0,NA,2022-12-02 02:24:17,FALSE,NA,"1598503288512864256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connor_w4224",193,TRUE,FALSE,NA,NA
"633","RT @REVMAXXING: Joe Biden and Congress have infinite money for Ukraine 🇺🇦, but can't give railroad workers basic demands https://t.co/oyeeh…",FALSE,0,NA,2022-12-02 02:24:17,FALSE,NA,"1598503288328146944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_sigmarxist",41,TRUE,FALSE,NA,NA
"634","RT @REVMAXXING: Joe Biden and Congress have infinite money for Ukraine 🇺🇦, but can't give railroad workers basic demands https://t.co/oyeeh…",FALSE,0,NA,2022-12-02 02:24:17,FALSE,NA,"1598503287371796481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuanacoDude1821",41,TRUE,FALSE,NA,NA
"635","RT @dougmillsnyt: French President Emmanuel Macron winks as he and Mrs. Brigitte Macron are greeted by President Joe Biden and First Lady D…",FALSE,0,NA,2022-12-02 02:24:15,FALSE,NA,"1598503280078106624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenified216",61,TRUE,FALSE,NA,NA
"636","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:12,FALSE,NA,"1598503269428609024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonorsigs",1471,TRUE,FALSE,NA,NA
"637","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:24:12,FALSE,NA,"1598503266828312576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeTheResister",184,TRUE,FALSE,NA,NA
"638","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:24:06,FALSE,NA,"1598503242807537665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flowie56",1324,TRUE,FALSE,NA,NA
"639","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:24:06,FALSE,NA,"1598503241599295488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArthurCagman",5821,TRUE,FALSE,NA,NA
"640","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:05,FALSE,NA,"1598503240584368129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silv_maga",1471,TRUE,FALSE,NA,NA
"641","RT @DashDobrofsky: Moreover, the 2022 midterms proved Joe Biden was more popular than the pollsters, political pundits, and high-paid analy…",FALSE,0,NA,2022-12-02 02:24:05,FALSE,NA,"1598503240575946753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WarnockOssoff",133,TRUE,FALSE,NA,NA
"642","@JoJoFromJerz I thought you was all in on Joe Biden?  What happened?",FALSE,0,"JoJoFromJerz",2022-12-02 02:24:05,FALSE,"1598420410349003012","1598503240366268416","818893114979061761","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeremiahT1976",0,FALSE,FALSE,NA,NA
"643","@StephenKing If Joe Biden wasn’t president the invasion never happens.  Weak weak weak  pres Dementia and Madam fel… https://t.co/7mcVEZBCyR",FALSE,0,"StephenKing",2022-12-02 02:24:04,TRUE,"1596544741310857216","1598503234582286336","2233154425","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robert_sled",0,FALSE,FALSE,NA,NA
"644","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:24:02,FALSE,NA,"1598503228022235136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArthgalloQ",1471,TRUE,FALSE,NA,NA
"645","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:24:02,FALSE,NA,"1598503227884019712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magnumbelle",5821,TRUE,FALSE,NA,NA
"646","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:24:02,FALSE,NA,"1598503224931229702",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbuhner",508,TRUE,FALSE,NA,NA
"647","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:24:01,FALSE,NA,"1598503223786094592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B1GGRIZ",3833,TRUE,FALSE,NA,NA
"648","So why is Shower trending?  This have anything to do with Joe Biden?",FALSE,2,NA,2022-12-02 02:24:00,FALSE,NA,"1598503217050128384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vader4Pres2024",0,FALSE,FALSE,NA,NA
"649","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:24:00,FALSE,NA,"1598503216374812674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vafhewston",508,TRUE,FALSE,NA,NA
"650","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:59,FALSE,NA,"1598503213942165506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nfatyogurt",1184,TRUE,FALSE,NA,NA
"651","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:59,FALSE,NA,"1598503212864135169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","65acdcHughes",1184,TRUE,FALSE,NA,NA
"652","@FDRLST It's disgraceful that we should need such an amendment in drowsy Joe Biden's America, but as you know if yo… https://t.co/ubQp9OTDxw",FALSE,0,"FDRLST",2022-12-02 02:23:58,TRUE,"1598498844379156480","1598503207994540034","1408003598","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realDanielClamp",0,FALSE,FALSE,NA,NA
"653","“We’re going to be phasing out the use of oil” – Biden advisor – The Right Scoop. WHAT AN ANTI-AMERICAN PRESIDENT J… https://t.co/PgWVaYpftB",FALSE,0,NA,2022-12-02 02:23:57,TRUE,NA,"1598503205901828096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hardine1Keith",0,FALSE,FALSE,NA,NA
"654","@WhitlockJason Joe Biden, Jay Z, Snoop, and the Marxist Demon-rats are devolving.",FALSE,0,"WhitlockJason",2022-12-02 02:23:56,FALSE,"1595894373765775361","1598503202319699970","40891771","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ManofFreedom777",0,FALSE,FALSE,NA,NA
"655","RT @oranicuhh: i don’t get why people assume that bc you don’t like conservatives, you DO like joe biden. 💀

y’all don’t know how to multit…",FALSE,0,NA,2022-12-02 02:23:56,FALSE,NA,"1598503201325682688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattSinclairVo",28,TRUE,FALSE,NA,NA
"656","RT @12bichonlvr: Dem Maine congressman blasts Biden over ritzy Lobster feast. 
Joe has always been a hypocrite.",FALSE,0,NA,2022-12-02 02:23:55,FALSE,NA,"1598503195763949568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LMagatalker",6,TRUE,FALSE,NA,NA
"657","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:23:52,FALSE,NA,"1598503185148157952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silv_maga",119,TRUE,FALSE,NA,NA
"658","To prove my point that BIDEN IS A TRANS CLOSET PERVERT is that Sam Brinton's replacement shows off her [?] new boob… https://t.co/7dIb9vZIVF",FALSE,0,NA,2022-12-02 02:23:52,TRUE,NA,"1598503184024342528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricMagusson",0,FALSE,FALSE,NA,NA
"659","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:23:51,FALSE,NA,"1598503181738205189",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","richsuth",3833,TRUE,FALSE,NA,NA
"660","@idontlikeyou_89 @DorlandRon @NoLieWithBTC At a car race, the crowd was chanting ""FCK Joe Biden!"" The reporter inte… https://t.co/0HHNhyT6tC",FALSE,0,"idontlikeyou_89",2022-12-02 02:23:51,TRUE,"1594813084761300999","1598503178378825728","1490406695473975297","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janet420",0,FALSE,FALSE,NA,NA
"661","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:48,FALSE,NA,"1598503167301279756",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MXGAR2",1184,TRUE,FALSE,NA,NA
"662","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:45,FALSE,NA,"1598503154781495297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OwenKDavis",1184,TRUE,FALSE,NA,NA
"663","@SenTedCruz Joe Bidens piggy bank is ukraine.and our money is funding it.joe Biden is a Traitor to the USA and a child molester",FALSE,0,"SenTedCruz",2022-12-02 02:23:44,FALSE,"1598405359730728960","1598503151757557760","1074480192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mikelong1962",0,FALSE,FALSE,NA,NA
"664","@LeslieH42804691 The left, the democrats, Joe Biden, Tim “Apple” Cook, and the leftist media are all a bunch of com… https://t.co/pCo8PQCqqP",FALSE,0,"LeslieH42804691",2022-12-02 02:23:44,TRUE,"1598502682062655488","1598503151706857472","1351939574243713024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennedward",0,FALSE,FALSE,NA,NA
"665","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:23:44,FALSE,NA,"1598503148913672192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeandjulieS",1471,TRUE,FALSE,NA,NA
"666","RT @NickAdamsinUSA: Have you ever heard ANYONE compliment Joe Biden's golf swing? https://t.co/AzRTjKCEFS",FALSE,0,NA,2022-12-02 02:23:42,FALSE,NA,"1598503140952866816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnCatfang",82,TRUE,FALSE,NA,NA
"667","@janelle_noble @dom_lucre He is for the people.  Listen carefully to Barack Obama, Joe Biden, and Gavin Newsom and… https://t.co/nl2Waf5Flq",FALSE,1,"janelle_noble",2022-12-02 02:23:41,TRUE,"1598016150033793025","1598503137421234176","3262744435","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GeoffreyWeiss",0,FALSE,FALSE,NA,NA
"668","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:23:41,FALSE,NA,"1598503136674697218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrishOfAncestry",5821,TRUE,FALSE,NA,NA
"669","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:23:40,FALSE,NA,"1598503134082514944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreatMinds2022",3833,TRUE,FALSE,NA,NA
"670","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:40,FALSE,NA,"1598503133847732225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hollandbrownwh",1184,TRUE,FALSE,NA,NA
"671","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:23:40,FALSE,NA,"1598503132790755328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K1erry",1324,TRUE,FALSE,NA,NA
"672","@POTUS @SecCardona Thank you Joe Biden. People will remember this come voting time. Just keep fighting for the peop… https://t.co/3vWcUOi3Xc",FALSE,0,"POTUS",2022-12-02 02:23:40,TRUE,"1595150070285885440","1598503132149207041","1349149096909668363","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yoophglup",0,FALSE,FALSE,NA,NA
"673","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:39,FALSE,NA,"1598503131134017537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RumbleWins",1184,TRUE,FALSE,NA,NA
"674","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:23:38,FALSE,NA,"1598503126969065474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_HouseB737",1324,TRUE,FALSE,NA,NA
"675","RT @dougmillsnyt: French President Emmanuel Macron winks as he and Mrs. Brigitte Macron are greeted by President Joe Biden and First Lady D…",FALSE,0,NA,2022-12-02 02:23:38,FALSE,NA,"1598503126210052096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CMargaronis",61,TRUE,FALSE,NA,NA
"676","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:23:37,FALSE,NA,"1598503120228827136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJlovesJesus3",1184,TRUE,FALSE,NA,NA
"677","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:23:35,FALSE,NA,"1598503112482115584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjlfishingmetoo",119,TRUE,FALSE,NA,NA
"678","@dbongino Without a doubt, Joe Biden is what I would consider a boat anchor if you want to sink a ship you throw in somebody like that",FALSE,0,"dbongino",2022-12-02 02:23:34,FALSE,"1598273093851664385","1598503110393171970","232901331","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WDawsonJr",0,FALSE,FALSE,NA,NA
"679","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:23:34,FALSE,NA,"1598503109126389760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomasA34928982",3833,TRUE,FALSE,NA,NA
"680","RT @bennyjohnson: Joe Biden forgot to read the part of the notecard that tells him to leave the mic on the podium… https://t.co/EHHlp4PRIw",FALSE,0,NA,2022-12-02 02:23:31,FALSE,NA,"1598503097713786880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BarbaraHerbst13",2381,TRUE,FALSE,NA,NA
"681","RT @Vortex1155: Government prostitution of child sex trafficking! Where's the FBI?
Joe Biden knows about this! https://t.co/XPM012mAir",FALSE,0,NA,2022-12-02 02:23:31,FALSE,NA,"1598503094115078144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrDean145",16,TRUE,FALSE,NA,NA
"682","Supreme Court Puts Biden’s Student Loan Relief Plan on Ice https://t.co/V5sa6RgHsI",FALSE,0,NA,2022-12-02 02:23:31,FALSE,NA,"1598503094001831936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fernand46357857",2,FALSE,FALSE,NA,NA
"683","RT @dougmillsnyt: French President Emmanuel Macron winks as he and Mrs. Brigitte Macron are greeted by President Joe Biden and First Lady D…",FALSE,0,NA,2022-12-02 02:23:30,FALSE,NA,"1598503091988480002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gardnerakayla",61,TRUE,FALSE,NA,NA
